IdPoliza,cvePoliza,FechaEmision,IdConfiguracion,IdEmpresa,IdAgente,NumGarantia,MontoAfianzado,MontoRetenido,MontoCubierto,TipoUltimoEstado,UltimoEstado,FechaAviso,FechaFinVig
3190,QRO049000268000,2020-03-19,32348,320,83,2,158099.99,158099.99,158099.99,Con leyenda,2019-12-31,2019-03-31,NULL
3191,QRO049000270000,2020-04-23,32353,480,83,0,27500,27500,27500,Con leyenda,NULL,NULL,2020-09-01
3192,QRO049000271000,2020-05-07,31336,979,83,11,1661195.46,1661195.46,1661195.46,Con leyenda,2019-12-31,2019-06-03,NULL
3193,QRO049000272000,2020-05-14,32353,477,83,1,26220,26220,26220,Con leyenda,2019-12-31,2019-12-02,NULL
3194,QRO049000273000,2020-05-25,32347,480,83,0,55000,55000,55000,Con leyenda,NULL,NULL,2020-09-01
3195,QRO050000001000,2017-02-10,31339,852,84,2,231000,231000,231000,Con leyenda,2016-10-31,2019-12-31,NULL
3196,QRO050000002000,2017-09-29,33309,575,84,1,9724180,9724180,9724180,Auditada o dictaminada,2016-12-31,2019-09-02,2020-09-25
3197,QRO050000003000,2018-04-19,32348,793,84,0,21154.1,21154.1,21154.1,No Actualizado,NULL,NULL,2019-12-28
3198,QRO050000005000,2018-10-30,31334,649,84,1,50000,50000,50000,Sin leyenda,2018-08-31,2019-11-01,NULL
3199,QRO050000006000,2019-03-05,31336,656,84,1,29322901.73,16368845.36,29322901.73,Con leyenda,2019-08-31,2020-05-29,NULL
3200,QRO050000008000,2019-06-05,31334,656,84,1,10805761.26,10805761.26,10805761.26,Con leyenda,2019-08-31,2020-05-29,NULL
3201,QRO050000009000,2019-06-05,31334,656,84,1,2042119.21,2042119.21,2042119.21,Con leyenda,2019-08-31,2020-05-29,NULL
3202,QRO050000010000,2019-07-19,31334,656,84,1,56006508.71,16937293.46,56006508.71,Con leyenda,2019-08-31,2020-05-29,NULL
3203,QRO050000011000,2019-07-19,31334,656,84,1,38034250.85,16937293.16,38034250.85,Con leyenda,2019-08-31,2020-05-29,NULL
3204,QRO050000012000,2019-07-19,31334,656,84,1,3598209.11,3598209.11,3598209.11,Con leyenda,2019-08-31,2020-05-29,NULL
3205,QRO050000013000,2019-10-18,31334,656,84,1,2940775.57,2940775.57,2940775.57,Con leyenda,2019-08-31,2020-05-29,NULL
3206,QRO050000014000,2019-10-18,31334,656,84,1,2318633.88,2318633.88,2318633.88,Con leyenda,2019-08-31,2020-05-29,NULL
3207,QRO050000016000,2019-11-22,31336,656,84,1,21993164.15,1778386.39,21993164.15,Con leyenda,2019-08-31,2020-05-29,NULL
3208,QRO050000017000,2019-11-28,31334,654,84,1,7635628.14,7635628.14,7635628.14,Con leyenda,2019-07-31,NULL,NULL
3209,QRO050000018000,2019-12-22,31336,654,84,1,308449.74,308449.74,308449.74,Con leyenda,2019-07-31,NULL,NULL
3210,QRO050000019000,2019-12-22,31336,654,84,1,132427.27,132427.27,132427.27,Con leyenda,2019-07-31,NULL,NULL
3211,QRO050000020000,2019-12-22,31336,654,84,1,180396.24,180396.24,180396.24,Con leyenda,2019-07-31,NULL,NULL
3212,QRO050000021000,2020-01-10,32348,877,84,1,47588.37,47588.37,47588.37,Con leyenda,2019-10-31,NULL,NULL
3213,QRO051000004000,2017-12-05,31335,208,85,1,2419875.39,2419875.39,2419875.39,Con leyenda,2017-03-31,2019-11-30,2018-07-07
3214,TIJ001000941000,2008-07-08,35321,918,86,1,1000000,1000000,1000000,Con leyenda,2019-04-30,2020-05-31,2020-07-11
3215,TIJ001001141000,2009-06-25,35321,679,94,0,294900,294900,294900,No Actualizado,NULL,NULL,2020-12-31
3216,TIJ001001187000,2011-07-21,21201,809,86,1,10000,10000,10000,No Actualizado,2019-04-30,2020-05-31,NULL
3217,TIJ001001195000,2011-09-09,21210,336,86,1,48000,48000,48000,No Actualizado,2019-04-30,2020-05-31,NULL
3218,TIJ001001196000,2011-09-15,21210,769,86,1,18000,18000,18000,No Actualizado,2019-04-30,2020-05-31,NULL
3219,TIJ001001200000,2011-11-01,21210,436,86,1,12000,12000,12000,No Actualizado,2019-04-30,2020-05-31,NULL
3220,TIJ001001201000,2011-11-01,21201,436,86,1,3000,3000,3000,No Actualizado,2019-04-30,2020-05-31,NULL
3221,TIJ001001208000,2011-11-08,21210,53,86,1,100000,100000,100000,No Actualizado,2019-04-30,2020-05-31,NULL
3222,TIJ001001209000,2011-11-08,21201,53,86,1,3000,3000,3000,No Actualizado,2019-04-30,2020-05-31,NULL
3223,TIJ001001214000,2011-11-11,21210,651,86,1,10000,10000,10000,No Actualizado,2019-04-30,2020-05-31,NULL
3224,TIJ001001218000,2011-12-19,21201,231,86,1,3000,3000,3000,No Actualizado,2019-04-30,2020-05-31,NULL
3225,TIJ001001219000,2011-12-19,21210,231,86,1,50000,50000,50000,No Actualizado,2019-04-30,2020-05-31,NULL
3226,TIJ001001226000,2012-01-23,21210,450,86,1,70000,70000,70000,No Actualizado,2019-04-30,2020-05-31,NULL
3227,TIJ001001227000,2012-01-23,21201,450,86,1,3000,3000,3000,No Actualizado,2019-04-30,2020-05-31,NULL
3228,TIJ001001240000,2012-04-11,21201,68,86,1,2000,2000,2000,No Actualizado,2019-04-30,2020-05-31,NULL
3229,TIJ001001241000,2012-04-11,21210,68,86,1,18000,18000,18000,No Actualizado,2019-04-30,2020-05-31,NULL
3230,TIJ001001253000,2012-06-26,21210,463,86,1,30000,30000,30000,No Actualizado,2019-04-30,2020-05-31,NULL
3231,TIJ001001255000,2012-07-19,21210,598,86,1,70000,70000,70000,No Actualizado,2019-04-30,2020-05-31,NULL
3232,TIJ001001256000,2012-07-19,21201,598,86,1,5000,5000,5000,No Actualizado,2019-04-30,2020-05-31,NULL
3233,TIJ001001259000,2012-07-27,21201,780,86,1,10000,10000,10000,No Actualizado,2019-04-30,2020-05-31,NULL
3234,TIJ001001274000,2012-10-26,21201,584,86,1,3000,3000,3000,No Actualizado,2019-04-30,2020-05-31,NULL
3235,TIJ001001275000,2012-10-26,21210,584,86,1,27000,27000,27000,No Actualizado,2019-04-30,2020-05-31,NULL
3236,TIJ001001277000,2012-11-13,21201,276,86,1,5000,5000,5000,No Actualizado,2019-04-30,2020-05-31,NULL
3237,TIJ001001278000,2012-11-13,21210,276,86,1,95000,95000,95000,No Actualizado,2019-04-30,2020-05-31,NULL
3238,TIJ001001284000,2012-12-05,21210,451,86,1,50000,50000,50000,No Actualizado,2019-04-30,2020-05-31,NULL
3239,TIJ001001290000,2013-02-22,21210,706,86,0,40000,40000,40000,No Actualizado,NULL,NULL,2020-07-11
3240,TIJ001001293000,2013-03-27,21210,763,86,0,60000,60000,60000,No Actualizado,NULL,NULL,2020-07-11
3241,TIJ001001294000,2013-03-27,21204,763,86,0,1000,1000,1000,No Actualizado,NULL,NULL,2020-07-11
3242,TIJ001001297000,2013-04-26,21201,292,86,1,2000,2000,2000,No Actualizado,2019-04-30,2020-05-31,NULL
3243,TIJ001001298000,2013-04-26,21210,292,86,1,20000,20000,20000,No Actualizado,2019-04-30,2020-05-31,NULL
3244,TIJ001001304000,2013-06-11,21210,565,86,1,60000,60000,60000,No Actualizado,2019-04-30,2020-05-31,NULL
3245,TIJ001001305000,2013-07-02,21210,68,86,1,50000,50000,50000,No Actualizado,2019-04-30,2020-05-31,NULL
3246,TIJ001001306000,2013-07-02,21201,68,86,1,5000,5000,5000,No Actualizado,2019-04-30,2020-05-31,NULL
3247,TIJ001001307000,2013-07-04,21210,196,86,1,50000,50000,50000,No Actualizado,2019-04-30,2020-05-31,NULL
3248,TIJ001001308000,2013-07-16,21210,546,86,1,15000,15000,15000,No Actualizado,2019-04-30,2020-05-31,NULL
3249,TIJ001001315000,2013-11-28,21210,537,86,1,80000,80000,80000,No Actualizado,2019-04-30,2020-05-31,NULL
3250,TIJ001001317000,2013-12-27,21210,705,86,1,30000,30000,30000,No Actualizado,2019-04-30,2020-05-31,NULL
3251,TIJ001001324000,2014-05-06,21210,332,86,1,60000,60000,60000,No Actualizado,2019-04-30,2020-05-31,NULL
3252,TIJ001001325000,2014-05-06,21210,521,86,1,45000,45000,45000,No Actualizado,2019-04-30,2020-05-31,NULL
3253,TIJ001001326000,2014-05-06,21201,521,86,1,2500,2500,2500,No Actualizado,2019-04-30,2020-05-31,NULL
3254,TIJ001001340000,2014-05-28,21210,708,86,1,30000,30000,30000,No Actualizado,2019-04-30,2020-05-31,NULL
3255,TIJ001001341000,2014-05-28,21201,708,86,1,10000,10000,10000,No Actualizado,2019-04-30,2020-05-31,NULL
3256,TIJ001001344000,2014-05-28,21201,916,86,1,5000,5000,5000,No Actualizado,2019-04-30,2020-05-31,NULL
3257,TIJ001001345000,2014-05-28,21210,916,86,1,40000,40000,40000,No Actualizado,2019-04-30,2020-05-31,NULL
3258,TIJ001001348000,2014-06-03,21210,750,86,1,30000,30000,30000,No Actualizado,2019-04-30,2020-05-31,NULL
3259,TIJ001001354000,2014-06-16,21201,767,86,1,8000,8000,8000,No Actualizado,2019-04-30,2020-05-31,NULL
3260,TIJ001001355000,2014-06-16,21210,767,86,1,70000,70000,70000,No Actualizado,2019-04-30,2020-05-31,NULL
3261,TIJ001001359000,2014-08-04,35316,563,86,0,1267350,1267350,1267350,No Actualizado,NULL,NULL,2020-08-12
3262,TIJ001001362000,2014-08-06,21210,678,86,1,20000,20000,20000,No Actualizado,2019-04-30,2020-05-31,NULL
3263,TIJ001001365000,2014-09-01,32350,961,86,1,37027.2,37027.2,37027.2,Con leyenda,2015-03-31,2019-12-31,NULL
3264,TIJ001001367000,2014-10-06,21210,613,86,1,26683.43,26683.43,26683.43,No Actualizado,2019-04-30,2020-05-31,NULL
3265,TIJ001001368000,2014-10-06,21201,613,86,1,15000,15000,15000,No Actualizado,2019-04-30,2020-05-31,NULL
3266,TIJ001001369000,2014-10-15,21210,344,86,1,65000,65000,65000,No Actualizado,2019-04-30,2020-05-31,NULL
3267,TIJ001001370000,2014-10-20,21210,613,86,1,35000,35000,35000,No Actualizado,2019-04-30,2020-05-31,NULL
3268,TIJ001001371000,2014-10-30,21201,941,86,1,5000,5000,5000,No Actualizado,2019-04-30,2020-05-31,NULL
3269,TIJ001001372000,2014-10-30,21210,941,86,1,65000,65000,65000,No Actualizado,2019-04-30,2020-05-31,NULL
3270,TIJ001001373000,2014-10-31,21201,817,86,1,5000,5000,5000,No Actualizado,2019-04-30,2020-05-31,NULL
3271,TIJ001001374000,2014-10-31,21210,817,86,1,327685.6,327685.6,327685.6,No Actualizado,2019-04-30,2020-05-31,NULL
3272,TIJ001001375000,2014-11-05,31334,961,86,1,45936,45936,45936,Con leyenda,2015-03-31,2019-12-31,NULL
3273,TIJ001001376000,2014-12-04,21210,689,86,1,60000,60000,60000,No Actualizado,2019-04-30,2020-05-31,NULL
3274,TIJ001001377000,2014-12-17,21210,588,86,1,25000,25000,25000,No Actualizado,2019-04-30,2020-05-31,NULL
3275,TIJ001001379000,2015-01-14,32348,766,86,2,16500,16500,16500,Con leyenda,2015-12-31,2020-01-31,NULL
3276,TIJ001001381000,2015-01-23,31336,961,86,1,113278.59,113278.59,113278.59,Con leyenda,2015-03-31,2019-12-31,NULL
3277,TIJ001001384000,2015-02-18,21210,83,86,1,30000,30000,30000,No Actualizado,2019-04-30,2020-05-31,NULL
3278,TIJ001001385000,2015-02-18,21201,83,86,1,5000,5000,5000,No Actualizado,2019-04-30,2020-05-31,NULL
3279,TIJ001001386000,2015-02-19,21210,10,86,1,42360,42360,42360,No Actualizado,2019-04-30,2020-05-31,NULL
3280,TIJ001001387000,2015-02-26,21210,438,86,1,10000,10000,10000,No Actualizado,2019-04-30,2020-05-31,NULL
3281,TIJ001001389000,2015-03-12,21210,776,86,1,25000,25000,25000,No Actualizado,2019-04-30,2020-05-31,NULL
3282,TIJ001001395000,2015-05-26,21210,710,86,1,12000,12000,12000,No Actualizado,2019-04-30,2020-05-31,NULL
3283,TIJ001001397000,2015-07-01,21201,546,86,1,3000,3000,3000,No Actualizado,2019-04-30,2020-05-31,NULL
3284,TIJ001001398000,2015-07-01,21210,546,86,1,30000,30000,30000,No Actualizado,2019-04-30,2020-05-31,NULL
3285,TIJ001001399000,2015-07-03,21201,770,86,1,5000,5000,5000,No Actualizado,2019-04-30,2020-05-31,NULL
3286,TIJ001001400000,2015-07-03,21210,770,86,1,18000,18000,18000,No Actualizado,2019-04-30,2020-05-31,NULL
3287,TIJ001001407000,2015-10-07,21210,445,86,1,40000,40000,40000,No Actualizado,2019-04-30,2020-05-31,NULL
3288,TIJ001001408000,2015-11-17,21210,750,94,1,13322,13322,13322,No Actualizado,2019-04-30,2020-05-31,NULL
3289,TIJ001001409000,2015-11-17,21210,750,94,1,5000,5000,5000,No Actualizado,2019-04-30,2020-05-31,NULL
3290,TIJ001001410000,2015-11-17,21210,750,94,1,5000,5000,5000,No Actualizado,2019-04-30,2020-05-31,NULL
3291,TIJ001001412000,2016-01-21,21210,781,86,1,40000,40000,40000,No Actualizado,2019-04-30,2020-05-31,NULL
3292,TIJ001001413000,2016-02-05,31334,472,86,1,59746.3,59746.3,59746.3,Con leyenda,2015-12-31,2020-02-28,NULL
3293,TIJ001001414000,2019-11-20,35316,559,86,0,844900,844900,844900,No Actualizado,NULL,NULL,2020-11-18
3294,TIJ001001415000,2020-02-28,35316,560,86,0,868800,868800,868800,No Actualizado,NULL,NULL,2021-02-26
3295,TIJ001300000000,2020-02-28,41418,246,92,1,1,1,1,Con leyenda,2019-12-31,2019-06-03,NULL
3296,TIJ001300000001,2020-04-16,41418,586,92,0,4400000,1655271.95,4400000,Con leyenda,NULL,NULL,2021-02-20
3297,TIJ005000180000,2013-12-13,35321,15,86,1,100000,100000,100000,Con leyenda,2019-11-30,2019-11-30,NULL
3298,TIJ019001293000,2011-02-10,35316,101,87,0,434400,434400,434400,No Actualizado,NULL,NULL,2021-01-16
3299,TIJ024000360000,2001-05-31,33309,753,93,0,30429,30429,30429,No Actualizado,NULL,NULL,2003-12-31
3300,TIJ038006439000,2011-11-15,21210,750,89,1,15000,15000,15000,No Actualizado,2019-04-30,2020-05-31,NULL
3301,TIJ041000056001,2005-09-14,35321,49,86,0,31000,31000,31000,No Actualizado,NULL,NULL,2020-08-11
3302,TIJ047000470000,2009-03-13,21201,9,90,4,10000,10000,10000,No Actualizado,2012-12-31,2020-04-30,NULL
3303,TIJ047000490000,2009-07-21,32348,242,90,2,21868.32,21868.32,21868.32,Con leyenda,2016-12-31,2015-12-01,2018-03-22
3304,TIJ047000491000,2009-07-30,32348,242,90,2,43736.64,43736.64,43736.64,Con leyenda,2016-12-31,2015-12-01,2018-03-22
3305,TIJ051000171000,2011-04-19,22213,957,91,1,44643.74,44643.74,44643.74,Con leyenda,2010-12-31,2019-12-31,NULL
3306,TIJ054000149000,2012-01-24,35321,246,92,1,457611.12,457611.12,457611.12,Con leyenda,2019-12-31,2019-06-03,NULL
3307,TIJ054000208000,2013-02-28,35321,246,92,1,50000,50000,50000,Con leyenda,2019-12-31,2019-06-03,NULL
3308,TIJ054000234000,2013-12-31,32348,946,92,1,16314.67,16314.67,16314.67,Con leyenda,2013-11-30,2019-11-30,NULL
3309,TIJ054000236000,2014-02-11,31334,203,92,0,542570.82,542570.82,542570.82,Con leyenda,NULL,NULL,2016-01-13
3310,TIJ054000237000,2014-02-11,31335,203,92,0,271285.41,271285.41,271285.41,Con leyenda,NULL,NULL,2016-01-13
3311,TIJ054000238000,2014-02-11,31334,203,92,0,567856.53,567856.53,567856.53,Con leyenda,NULL,NULL,2016-01-13
3312,TIJ054000239000,2014-02-11,31335,203,92,0,283928.26,283928.26,283928.26,Con leyenda,NULL,NULL,2016-01-13
3313,TIJ054000240000,2014-02-11,31334,203,92,0,432639.28,432639.28,432639.28,Con leyenda,NULL,NULL,2016-01-13
3314,TIJ054000241000,2014-02-11,31335,203,92,0,216319.64,216319.64,216319.64,Con leyenda,NULL,NULL,2016-01-13
3315,TIJ054000244000,2014-04-10,32348,240,92,3,215000,215000,215000,Con leyenda,2019-12-31,2018-08-01,NULL
3316,TIJ054000245000,2014-04-11,32353,246,92,1,84037.5,84037.5,84037.5,Con leyenda,2019-12-31,2019-06-03,NULL
3317,TIJ054000247000,2014-05-06,32353,898,92,1,495000,495000,495000,Con leyenda,2014-11-30,2019-11-30,NULL
3318,TIJ054000258000,2014-07-17,32353,898,92,1,425000,425000,425000,Con leyenda,2014-11-30,2019-11-30,NULL
3319,TIJ054000262000,2014-08-06,31336,203,92,1,421671.8,421671.8,421671.8,Con leyenda,2014-12-31,2019-12-31,NULL
3320,TIJ054000292000,2014-12-17,32348,213,92,1,23955.76,23955.76,23955.76,Con leyenda,2016-06-28,2019-11-30,NULL
3321,TIJ054000297000,2015-01-28,31336,203,92,0,854556.63,854556.63,854556.63,Con leyenda,NULL,NULL,2016-01-13
3322,TIJ054000298000,2015-01-28,31336,203,92,0,271285.27,271285.27,271285.27,Con leyenda,NULL,NULL,2016-01-13
3323,TIJ054000299000,2015-01-28,31336,203,92,0,283928.2,283928.2,283928.2,Con leyenda,NULL,NULL,2016-01-13
3324,TIJ054000300000,2015-01-28,31336,203,92,0,216319.49,216319.49,216319.49,Con leyenda,NULL,NULL,2016-01-13
3325,TIJ054000303000,2015-04-29,32353,246,92,3,92100,92100,92100,Con leyenda,2019-12-31,2018-08-01,NULL
3326,TIJ054000312000,2015-08-12,31336,213,92,1,13207.26,13207.26,13207.26,Con leyenda,2016-06-28,2019-11-30,NULL
3327,TIJ054000317000,2015-12-10,31334,213,92,1,28929.56,28929.56,28929.56,Con leyenda,2016-06-28,2019-11-30,NULL
3328,TIJ054000318000,2015-12-15,31335,213,92,1,134327.42,134327.42,134327.42,Con leyenda,2016-06-28,2019-11-30,2017-06-21
3329,TIJ054000320000,2016-04-01,31336,213,92,1,28929.56,28929.56,28929.56,Con leyenda,2016-06-28,2019-11-30,NULL
3330,TIJ054000321000,2016-04-22,32353,246,92,1,89345.25,89345.25,89345.25,Con leyenda,2019-12-31,2019-06-03,NULL
3331,TIJ054000323000,2016-05-24,32353,240,92,3,43600,43600,43600,Con leyenda,2019-12-31,2018-08-01,NULL
3332,TIJ054000329000,2016-10-13,32348,241,92,1,72534,72534,72534,Con leyenda,2019-12-31,2019-06-03,NULL
3333,TIJ054000330000,2016-12-12,32353,241,92,1,31871,31871,31871,Con leyenda,2019-06-30,2019-06-03,NULL
3334,TIJ054000333000,2017-04-05,35321,246,92,1,38120,38120,38120,Con leyenda,2019-12-31,2019-06-03,NULL
3335,TIJ054000335000,2017-06-13,32353,246,92,1,91975,91975,91975,Con leyenda,2019-12-31,2019-06-03,NULL
3336,TIJ054000336000,2018-06-11,32348,246,92,1,81480,81480,81480,Con leyenda,2019-12-31,2019-06-03,NULL
3337,TIJ054000337000,2019-10-28,35321,241,92,1,1785169.5,1785169.5,1785169.5,Con leyenda,2019-06-30,2019-06-03,NULL
3338,TIJ054000338000,2019-11-07,44417,241,92,1,150000,150000,150000,Con leyenda,2019-06-30,2019-06-03,NULL
3339,TIJ054000339000,2019-12-06,32353,716,92,1,30828.96,30828.96,30828.96,Con leyenda,2019-12-31,2019-12-02,NULL
3340,TIJ054000340000,2020-01-10,32348,246,92,1,2222222.22,2222222.22,2222222.22,Con leyenda,2019-12-31,2019-06-03,NULL
3341,TIJ054000341000,2020-01-21,32348,240,92,3,213750,213750,213750,Con leyenda,2019-12-31,2018-08-01,NULL
3342,TIJ054000342000,2020-02-07,41418,630,92,0,3080000,1655271.95,3080000,Con leyenda,NULL,NULL,2021-01-27
3343,TIJ054000343000,2020-04-03,32353,716,92,1,210813,210813,210813,Con leyenda,2019-12-31,2019-12-02,NULL
3344,TIJ054000344000,2020-05-20,32348,240,92,3,109620,109620,109620,Con leyenda,2019-12-31,2018-08-01,NULL
3345,TIJ056000004000,2011-06-13,22212,918,93,0,120000,120000,120000,Con leyenda,NULL,NULL,2020-07-11
3346,TIJ056000092000,2013-04-23,32353,971,93,0,30832,30832,30832,No Actualizado,NULL,NULL,2016-02-25
3347,TIJ056000131000,2015-12-10,21210,412,93,0,34000,34000,34000,No Actualizado,NULL,NULL,2016-12-08
3348,VER001003408000,2006-10-31,35367,339,96,4,255116.16,255116.16,255116.16,Con leyenda,2019-03-31,2019-12-02,2020-10-15
3349,VER001004268000,2014-02-19,31334,790,96,0,68157.05,68157.05,68157.05,Con leyenda,NULL,NULL,2020-11-11
3350,VER001004269000,2014-02-19,31334,790,96,0,55074.36,55074.36,55074.36,Con leyenda,NULL,NULL,2020-11-11
3351,VER001004274000,2014-06-23,22212,105,96,0,25000,25000,25000,Con leyenda,NULL,NULL,2018-05-11
3352,VER001004277000,2014-07-09,35321,18,96,0,100000,100000,100000,Con leyenda,NULL,NULL,2020-06-30
3353,VER001004292000,2014-10-28,32348,963,96,0,21028.46,21028.46,21028.46,No Actualizado,NULL,NULL,2019-09-18
3354,VER001004302000,2015-03-18,35317,858,96,0,311134,311134,311134,Con leyenda,NULL,NULL,2020-05-29
3355,VER001004305000,2015-06-23,32348,302,96,1,33398.79,33398.79,33398.79,Con leyenda,2015-04-30,2019-06-30,NULL
3356,VER001004307000,2015-07-28,32353,281,96,0,8924.4,8924.4,8924.4,Con leyenda,NULL,NULL,2017-05-23
3357,VER001004310000,2015-10-29,35317,858,96,0,364009,364009,364009,Con leyenda,NULL,NULL,2020-05-29
3358,VER001004311000,2015-11-06,32348,281,96,1,99480.09,99480.09,99480.09,Con leyenda,2017-05-31,2019-12-31,NULL
3359,VER001004313000,2015-11-06,32348,281,96,1,129094.05,129094.05,129094.05,Con leyenda,2017-05-31,2019-12-31,NULL
3360,VER001004316000,2015-11-25,32348,674,96,0,52871.61,52871.61,52871.61,Con leyenda,NULL,NULL,2016-11-19
3361,VER001004327000,2016-05-25,32349,281,96,0,1598375,1598375,1598375,Con leyenda,NULL,NULL,2017-05-05
3362,VER001004328000,2016-05-27,32353,281,96,1,319675,319675,319675,Con leyenda,2017-05-31,2019-12-31,NULL
3363,VER001004329000,2016-06-10,32348,269,96,1,62905.15,62905.15,62905.15,Con leyenda,2019-12-31,2020-04-30,NULL
3364,VER001004336000,2017-01-17,32348,269,96,1,220000,220000,220000,Con leyenda,2019-12-31,2020-04-30,NULL
3365,VER001004339000,2017-03-16,32348,269,96,1,310958.35,310958.35,310958.35,Con leyenda,2019-12-31,2020-04-30,NULL
3366,VER001004340000,2017-06-14,31334,373,96,0,9923.17,9923.17,9923.17,Con leyenda,NULL,NULL,2017-11-30
3367,VER001004343000,2017-08-23,32348,857,96,6,128586.4,128586.4,128586.4,Con leyenda,2017-11-30,2020-02-28,NULL
3368,VER001004345000,2017-08-29,31336,393,96,0,241100.24,241100.24,241100.24,Con leyenda,NULL,NULL,2021-03-03
3369,VER001004348000,2017-10-17,31334,105,96,0,512102.68,512102.68,512102.68,Con leyenda,NULL,NULL,2018-05-11
3370,VER001004351000,2017-12-21,32348,855,96,1,17098.18,17098.18,17098.18,Con leyenda,2017-11-30,2019-12-31,NULL
3371,VER001004355000,2018-03-05,32348,857,96,6,38910.9,38910.9,38910.9,Con leyenda,2017-11-30,2020-02-28,NULL
3372,VER001004360000,2018-04-11,32348,269,96,1,67098.55,67098.55,67098.55,Con leyenda,2019-12-31,2020-04-30,NULL
3373,VER001004361000,2018-05-28,22212,315,97,1,1000000,1000000,1000000,Con leyenda,2019-12-31,2020-04-30,NULL
3374,VER001004363000,2018-09-20,31336,981,96,0,898000,898000,898000,Con leyenda,NULL,NULL,2020-09-11
3375,VER001004365000,2019-02-27,32348,269,96,1,372875.45,372875.45,372875.45,Con leyenda,2019-12-31,2020-04-30,NULL
3376,VER001004366000,2019-06-05,31336,981,96,0,121600,121600,121600,Con leyenda,NULL,NULL,2020-09-11
3377,VER001004367000,2019-06-14,41418,897,96,0,1400000,1400000,1400000,Con leyenda,NULL,NULL,2020-06-10
3378,VER001004368000,2019-07-16,32348,719,96,0,40000,40000,40000,Con leyenda,NULL,NULL,2020-07-14
3379,VER001004369000,2019-10-03,32348,299,96,1,64071.88,64071.88,64071.88,Con leyenda,2019-08-31,NULL,NULL
3380,VER001004370000,2020-03-05,31336,393,96,0,137099.64,137099.64,137099.64,Con leyenda,NULL,NULL,2021-03-03
3381,VER001004371000,2020-03-11,31336,394,96,0,953907.26,953907.26,953907.26,Con leyenda,NULL,NULL,2021-03-03
3382,VER001004372000,2020-03-27,32348,719,96,0,200000,200000,200000,Con leyenda,NULL,NULL,2020-07-14
3383,VER001004373000,2020-04-14,32350,553,96,0,3390829.49,3390829.49,3390829.49,Con leyenda,NULL,NULL,2020-11-26
3384,VER001004374000,2020-04-15,41418,382,96,1,4000000,1655271.95,4000000,Con leyenda,2019-12-31,2019-12-31,2021-04-13
3385,VER002003861000,2014-06-23,32353,895,97,0,86206.9,86206.9,86206.9,Con leyenda,NULL,NULL,2019-11-06
3386,VER002003865000,2015-01-12,32348,824,97,3,127219.79,127219.79,127219.79,Con leyenda,2020-04-30,2020-04-30,NULL
